"id","product_full_name","product_fabric_icon_1","slug_fabric_icon_1","product_fabric_icon_2","slug_fabric_icon_2","product_fabric_icon_3","slug_fabric_icon_3","product_fabric_icon_4","slug_fabric_icon_4","product_fabric_icon_5","slug_fabric_icon_5","show_on_category_page","popular","is_new","available_for_delivery_2","available_for_delivery_28","available_in_showroom","product_img","description","price","closeup","width","depth","height","pdf","product_inside","product_inside_pillow","carcas_type","paws_type","mechanism_type","sleep_place","linen_drawer","scheme","features","created","updated","product_slug","category_id","collection_id","fabric_name_id","popover_id","slider_interior_id","carousel_item_1","carousel_item_2","carousel_item_3","carousel_item_4","carousel_item_5","carousel_item_mob_1","carousel_item_mob_2","carousel_item_mob_3","carousel_item_mob_4","carousel_item_mob_5","price_old","popover_img","carousel_item_6","carousel_item_mob_6","product_img_mob","show_fabric_icons","d3","id;product_full_name;product_fabric_icon_1;slug_fabric_icon_1;p"
31,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:29.056 +0300,consono-cornerl-pixel-forest,3,1,4,2,2,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_VELUTTO_32_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip","1"
64,Модульная система Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,"","",true,false,true,true,true,true,images/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",291620,closeups/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,нет,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-mod1-jazz-01,5,3,2,2,2,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_01.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_02.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_03.jpg,"","",carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_01.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_02.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_03.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_01.jpg,"","",images/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_GOODS_01.png,true,"","1"
97,Прямой диван Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_SOFA_3M_ST_TEDDY_917_GOODS_01.png,"Маленький диван для ресторана, кафе от производителя",52373,closeups/AMFIC_SOFA_TEDDY_917_CLOSEUP.jpg,186,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-sofa_3m_st-teddy-917,12,4,8,2,2,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_01.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_02.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_03.jpg,"","",carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_03.jpg,"","",,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_01.jpg,"","",images/AMFIC_SOFA_2M_ST_TEDDY_917_GOODS_01.png,true,"","1"
84,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,"","",true,false,true,true,true,true,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",118779,closeups/FORMETO_SOFA_PIXEL_FOREST_CLOSEUP.jpg,240,86,103,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,formeto-sofa_2m_st-pixel-forest,10,7,4,2,2,carousel/carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_01.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_02.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_03.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_04.jpg,"",carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_01.jpg,"","",images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,true,"","1"
40,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_SOFA_2M_ST_KILIAN_01_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_KILIAN_01_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:09:18.242 +0300,consono-sofa_2m_st-kilian-01,10,1,7,2,2,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_03.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_KILIAN_01_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_KILIAN_01_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
127,Угловой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_CORNER_R_KILLIAN_01_GOODS_01.png,Уютный диван,100000,closeups/MODIFICA_CORNER_R_KILLIAN_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-corner_r-kilian-01,16,9,7,2,2,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_01.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_04.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_05.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/MODIFICA_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/MODIFICA_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_MOB_04.jpg,"",,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_02.jpg,"","",images/MODIFICA_CORNER_R_KILLIAN_01_GOODS_01.png,true,"","1"
126,Угловой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_CORNER_R_JAZZ_01_GOODS_01.png,Уютный диван,100000,closeups/MODIFICA_CORNER_R_JAZZ_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-03-20 01:26:18.854 +0300,modifica-corner_r-jazz-01,16,9,2,2,2,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_01.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_04.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_05.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_MOB_01.jpg,carousel/MODIFICA_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_MOB_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/MODIFICA_CORNER_R_3M_ST_JAZZ_01_CARD_02.jpg,"","",images/MODIFICA_CORNER_R_JAZZ_01_GOODS_01.png,true,"","1"
26,Кресло Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_ARM_CORSO_08_GOODS_02.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.
",11122,closeups/CONSONO_ARM_CORSO_08_CLOSEUP.jpg,108,110,81,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-02-29 17:23:54.746 +0300,consono-arm-corso-08,1,1,8,2,2,carousel/CONSONO_ARM_CORSO_08_CARD_01.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_02.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_03.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_04.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_05.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_01.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_02.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_03.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_04.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_PIXEL_FOREST_2_mob.jpg,"","",images/CONSONO_ARM_CORSO_08_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
42,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,false,false,true,true,true,true,images/CONSONO_SOFA_2M_ST_TEDDY_917_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_TEDDY_917_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 18:27:37.446 +0300,consono-sofa_2m_st-teddy-917,10,1,16,2,2,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_03.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_TEDDY_955_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
39,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_SOFA_2M_ST_CORSO_08_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_CORSO_08_CLOSEUP.jpg,205,84,110,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:08:02.060 +0300,consono-sofa_2m_st-corso-08,10,1,8,2,2,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_03.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_CORSO_08_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_CORSO_08_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
41,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,true,true,true,true,true,true,images/CONSONO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_PIXEL_FOREST_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:07:52.219 +0300,consono-sofa_2m_st-pixel-forest,10,1,4,2,2,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_03.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_PIXEL_FOREST_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
72,Малый пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/ELEMENTA_POUF_M_JAZZ_01_GOODS_02.png,"Пуф Elementa дополняет модульную систему. Конструируйте пространство так, как вам хочется",10000,closeups/ELEMENTA_POUF_S_JAZZ_01_CLOSEUP.jpg,10,10,10,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-poufs-jazz-01,9,3,2,2,2,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_01.jpg,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_01.jpg,"","",images/ELEMENTA_POUF_M_JAZZ_01_GOODS_01.png,true,"","1"
93,Прямой диван Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_SOFA_3M_ST_CORSO_08_GOODS_01.png,"Маленький диван для ресторана, кафе от производителя",50001,closeups/AMFIC_SOFA_CORS0_08_CLOSEUP.jpg,136,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-sofa_3m_st-corso-08,12,4,8,2,2,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_01.jpg,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_02.jpg,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_03.jpg,"","",carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_MOB_01.jpg,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_MOB_02.jpg,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_MOB_03.jpg,"","",,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_MOB_01.jpg,"","",images/AMFIC_SOFA_2M_ST_CORSO_08_GOODS_01.png,true,"","1"
79,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/FORMETO_CORNER_KILLIAN_01_TYPE_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",180762,closeups/FORMETO_CORNER_KILLIAN_01_CLOSEUP.jpg,257,86,178,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,NULL,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,formeto-cornerl-kilian-01,3,7,7,2,2,carousel/FORMETO_CORNER_KILLIAN_01_CARD_01.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_02.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_03.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_04.jpg,"",carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_04.jpg,"",,carousel/FORMETO_CORNER_KILLIAN_01_CARD_01.jpg,"","",images/FORMETO_CORNER_KILLIAN_01_TYPE_01.png,true,"","1"
